Provider,Target,inp_InscClaimAmtReimbursed_mean,inp_InscClaimAmtReimbursed_sum,inp_InscClaimAmtReimbursed_min,inp_InscClaimAmtReimbursed_max,inp_DeductibleAmtPaid_mean,inp_DeductibleAmtPaid_sum,inp_DeductibleAmtPaid_min,inp_DeductibleAmtPaid_max,inp_ClmProcedureCode_1_mean,inp_ClmProcedureCode_1_sum,inp_ClmProcedureCode_1_min,inp_ClmProcedureCode_1_max,inp_ClmProcedureCode_2_mean,inp_ClmProcedureCode_2_sum,inp_ClmProcedureCode_2_min,inp_ClmProcedureCode_2_max,inp_ClmProcedureCode_3_mean,inp_ClmProcedureCode_3_sum,inp_ClmProcedureCode_3_min,inp_ClmProcedureCode_3_max,inp_ClmProcedureCode_4_mean,inp_ClmProcedureCode_4_sum,inp_ClmProcedureCode_4_min,inp_ClmProcedureCode_4_max,inp_ClmProcedureCode_5_mean,inp_ClmProcedureCode_5_sum,inp_ClmProcedureCode_5_min,inp_ClmProcedureCode_5_max,inp_ClmProcedureCode_6_mean,inp_ClmProcedureCode_6_sum,inp_ClmProcedureCode_6_min,inp_ClmProcedureCode_6_max,inp_n_claims,inp_n_bene,out_InscClaimAmtReimbursed_mean,out_InscClaimAmtReimbursed_sum,out_InscClaimAmtReimbursed_min,out_InscClaimAmtReimbursed_max,out_DeductibleAmtPaid_mean,out_DeductibleAmtPaid_sum,out_DeductibleAmtPaid_min,out_DeductibleAmtPaid_max,out_ClmProcedureCode_1_mean,out_ClmProcedureCode_1_sum,out_ClmProcedureCode_1_min,out_ClmProcedureCode_1_max,out_ClmProcedureCode_2_mean,out_ClmProcedureCode_2_sum,out_ClmProcedureCode_2_min,out_ClmProcedureCode_2_max,out_ClmProcedureCode_3_mean,out_ClmProcedureCode_3_sum,out_ClmProcedureCode_3_min,out_ClmProcedureCode_3_max,out_ClmProcedureCode_4_mean,out_ClmProcedureCode_4_sum,out_ClmProcedureCode_4_min,out_ClmProcedureCode_4_max,out_ClmProcedureCode_5_mean,out_ClmProcedureCode_5_sum,out_ClmProcedureCode_5_min,out_ClmProcedureCode_5_max,out_ClmProcedureCode_6_mean,out_ClmProcedureCode_6_sum,out_ClmProcedureCode_6_min,out_ClmProcedureCode_6_max,out_n_claims,out_n_bene
PRV51477,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51478,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51479,No,6230.7692307692305,81000.0,3000.0,15000.0,1068.0,13884.0,1068.0,1068.0,5990.6,59906.0,66.0,9904.0,4147.75,16591.0,4019.0,4414.0,5359.0,10718.0,2724.0,7994.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,13.0,13.0,6230.7692307692305,81000.0,3000.0,15000.0,1068.0,13884.0,1068.0,1068.0,5990.6,59906.0,66.0,9904.0,4147.75,16591.0,4019.0,4414.0,5359.0,10718.0,2724.0,7994.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,13.0,13.0
PRV51480,Yes,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51482,Yes,17090.909090909092,188000.0,3000.0,99000.0,1068.0,11748.0,1068.0,1068.0,8047.75,32191.0,3761.0,9904.0,2762.0,2762.0,2762.0,2762.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,11.0,11.0,17090.909090909092,188000.0,3000.0,99000.0,1068.0,11748.0,1068.0,1068.0,8047.75,32191.0,3761.0,9904.0,2762.0,2762.0,2762.0,2762.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,11.0,11.0
PRV51483,No,7000.0,42000.0,0.0,17000.0,1068.0,5340.0,1068.0,1068.0,6598.0,19794.0,3491.0,8152.0,5194.0,5194.0,5194.0,5194.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,7000.0,42000.0,0.0,17000.0,1068.0,5340.0,1068.0,1068.0,6598.0,19794.0,3491.0,8152.0,5194.0,5194.0,5194.0,5194.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV51484,No,5000.0,10000.0,5000.0,5000.0,1068.0,2136.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,5000.0,10000.0,5000.0,5000.0,1068.0,2136.0,1068.0,1068.0,5877.671428571429,0.0,863.0,9671.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51486,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51487,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51488,No,5000.0,15000.0,0.0,10000.0,1068.0,3204.0,1068.0,1068.0,8154.0,8154.0,8154.0,8154.0,2752.0,2752.0,2752.0,2752.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,5000.0,15000.0,0.0,10000.0,1068.0,3204.0,1068.0,1068.0,8154.0,8154.0,8154.0,8154.0,2752.0,2752.0,2752.0,2752.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
PRV51490,Yes,9020.833333333334,433000.0,0.0,57000.0,1068.0,51264.0,1068.0,1068.0,6831.285714285715,143457.0,3491.0,9904.0,4860.25,19441.0,2724.0,9974.0,4299.0,4299.0,4299.0,4299.0,7804.0,7804.0,7804.0,7804.0,4139.0,0.0,4139.0,4139.0,,0.0,,,48.0,40.0,9020.833333333334,433000.0,0.0,57000.0,1068.0,51264.0,1068.0,1068.0,6831.285714285715,143457.0,3491.0,9904.0,4860.25,19441.0,2724.0,9974.0,4299.0,4299.0,4299.0,4299.0,7804.0,7804.0,7804.0,7804.0,4139.0,0.0,4139.0,4139.0,,0.0,,,48.0,40.0
PRV51491,No,5875.0,47000.0,2000.0,11000.0,1068.0,7476.0,1068.0,1068.0,6061.333333333333,18184.0,4542.0,8941.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,8.0,5875.0,47000.0,2000.0,11000.0,1068.0,7476.0,1068.0,1068.0,6061.333333333333,18184.0,4542.0,8941.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,8.0
PRV51492,No,9500.0,133000.0,3000.0,23000.0,1068.0,13884.0,1068.0,1068.0,6211.875,49695.0,3491.0,9904.0,7843.0,7843.0,7843.0,7843.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,14.0,14.0,9500.0,133000.0,3000.0,23000.0,1068.0,13884.0,1068.0,1068.0,6211.875,49695.0,3491.0,9904.0,7843.0,7843.0,7843.0,7843.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,14.0,14.0
PRV51494,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51495,Yes,9277.777777777777,835000.0,0.0,57000.0,1068.0,93984.0,1068.0,1068.0,5232.688888888889,235471.0,66.0,9960.0,3905.9375,62495.0,496.0,7824.0,4430.333333333333,13291.0,2724.0,7843.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,90.0,77.0,9277.777777777777,835000.0,0.0,57000.0,1068.0,93984.0,1068.0,1068.0,5232.688888888889,235471.0,66.0,9960.0,3905.9375,62495.0,496.0,7824.0,4430.333333333333,13291.0,2724.0,7843.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,90.0,77.0
PRV51496,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51497,No,25500.0,102000.0,6000.0,57000.0,1068.0,4272.0,1068.0,1068.0,4216.0,12648.0,881.0,8154.0,2724.0,2724.0,2724.0,2724.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0,25500.0,102000.0,6000.0,57000.0,1068.0,4272.0,1068.0,1068.0,4216.0,12648.0,881.0,8154.0,2724.0,2724.0,2724.0,2724.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,4.0,4.0
PRV51499,No,7500.0,15000.0,1000.0,14000.0,1068.0,2136.0,1068.0,1068.0,3772.0,3772.0,3772.0,3772.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0,7500.0,15000.0,1000.0,14000.0,1068.0,2136.0,1068.0,1068.0,3772.0,3772.0,3772.0,3772.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,2.0,2.0
PRV51500,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51501,Yes,9284.663677130045,2070480.0,0.0,57000.0,1068.0,231756.0,1068.0,1068.0,5553.294642857143,621969.0,66.0,9929.0,4237.107142857143,118639.0,311.0,9982.0,3681.6666666666665,22090.0,311.0,7054.0,311.0,311.0,311.0,311.0,4139.0,4139.0,4139.0,4139.0,,0.0,,,223.0,207.0,9284.663677130045,2070480.0,0.0,57000.0,1068.0,231756.0,1068.0,1068.0,5553.294642857143,621969.0,66.0,9929.0,4237.107142857143,118639.0,311.0,9982.0,3681.6666666666665,22090.0,311.0,7054.0,311.0,311.0,311.0,311.0,4139.0,4139.0,4139.0,4139.0,,0.0,,,223.0,207.0
PRV51502,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51503,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51504,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51505,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51507,Yes,7166.666666666667,43000.0,0.0,15000.0,1068.0,6408.0,1068.0,1068.0,4022.75,16091.0,598.0,8001.0,412.0,412.0,412.0,412.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0,7166.666666666667,43000.0,0.0,15000.0,1068.0,6408.0,1068.0,1068.0,4022.75,16091.0,598.0,8001.0,412.0,412.0,412.0,412.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,6.0,6.0
PRV51508,No,14925.0,179100.0,0.0,39000.0,1068.0,12816.0,1068.0,1068.0,5032.0,35224.0,3327.0,8891.0,9012.0,9012.0,9012.0,9012.0,9973.0,9973.0,9973.0,9973.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,11.0,14925.0,179100.0,0.0,39000.0,1068.0,12816.0,1068.0,1068.0,5032.0,35224.0,3327.0,8891.0,9012.0,9012.0,9012.0,9012.0,9973.0,9973.0,9973.0,9973.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,11.0
PRV51509,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51510,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51511,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51514,No,10485.714285714286,220200.0,0.0,46000.0,1068.0,22428.0,1068.0,1068.0,6162.153846153846,80108.0,387.0,9904.0,6006.0,12012.0,4019.0,7993.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,21.0,18.0,10485.714285714286,220200.0,0.0,46000.0,1068.0,22428.0,1068.0,1068.0,6162.153846153846,80108.0,387.0,9904.0,6006.0,12012.0,4019.0,7993.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,21.0,18.0
PRV51515,No,8000.0,40000.0,3000.0,16000.0,1068.0,4272.0,1068.0,1068.0,3836.0,7672.0,3722.0,3950.0,4019.0,4019.0,4019.0,4019.0,3899.0,3899.0,3899.0,3899.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,8000.0,40000.0,3000.0,16000.0,1068.0,4272.0,1068.0,1068.0,3836.0,7672.0,3722.0,3950.0,4019.0,4019.0,4019.0,4019.0,3899.0,3899.0,3899.0,3899.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51516,No,8333.333333333334,25000.0,3000.0,15000.0,1068.0,3204.0,1068.0,1068.0,66.0,66.0,66.0,66.0,4264.0,4264.0,4264.0,4264.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0,8333.333333333334,25000.0,3000.0,15000.0,1068.0,3204.0,1068.0,1068.0,66.0,66.0,66.0,66.0,4264.0,4264.0,4264.0,4264.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,3.0,3.0
PRV51517,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51518,No,6600.0,33000.0,2000.0,19000.0,1068.0,5340.0,1068.0,1068.0,6633.0,19899.0,66.0,9929.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,6600.0,33000.0,2000.0,19000.0,1068.0,5340.0,1068.0,1068.0,6633.0,19899.0,66.0,9929.0,4019.0,0.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51521,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
PRV51522,No,11583.333333333334,139000.0,3000.0,34000.0,1068.0,12816.0,1068.0,1068.0,5082.8,25414.0,202.0,9955.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,12.0,11583.333333333334,139000.0,3000.0,34000.0,1068.0,12816.0,1068.0,1068.0,5082.8,25414.0,202.0,9955.0,4019.0,4019.0,4019.0,4019.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,12.0,12.0
PRV51523,No,12216.666666666666,733000.0,0.0,57000.0,1068.0,61944.0,1068.0,1068.0,4816.069767441861,207091.0,66.0,9969.0,3852.7272727272725,42380.0,2630.0,5849.0,5845.0,5845.0,5845.0,5845.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,60.0,60.0,12216.666666666666,733000.0,0.0,57000.0,1068.0,61944.0,1068.0,1068.0,4816.069767441861,207091.0,66.0,9969.0,3852.7272727272725,42380.0,2630.0,5849.0,5845.0,5845.0,5845.0,5845.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,60.0,60.0
PRV51525,No,11200.0,56000.0,3000.0,21000.0,1068.0,5340.0,1068.0,1068.0,5749.25,22997.0,1713.0,9354.0,1629.0,3258.0,496.0,2762.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0,11200.0,56000.0,3000.0,21000.0,1068.0,5340.0,1068.0,1068.0,5749.25,22997.0,1713.0,9354.0,1629.0,3258.0,496.0,2762.0,5849.0,5849.0,5849.0,5849.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,5.0,5.0
PRV51526,No,5057.142857142857,35400.0,400.0,13000.0,1068.0,7476.0,1068.0,1068.0,6853.0,41118.0,3612.0,9389.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0,5057.142857142857,35400.0,400.0,13000.0,1068.0,7476.0,1068.0,1068.0,6853.0,41118.0,3612.0,9389.0,2724.0,2724.0,2724.0,2724.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,7.0,7.0
PRV51527,No,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0,9484.693084693085,77000.0,3000.0,24000.0,1068.0,8544.0,1068.0,1068.0,5877.671428571429,26251.5,863.0,9671.0,4019.0,4019.0,2736.5,4453.0,4019.0,0.0,3899.0,4019.0,4019.0,0.0,4019.0,4019.0,4139.0,0.0,4139.0,4139.0,,0.0,,,8.0,7.0
